,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,deck,num,side
9220,Europa,True,C/43/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Headal,C,43,S
9221,Europa,False,C/43/S,TRAPPIST-1e,36.0,False,1477.0,2036.0,0.0,484.0,0.0,Asham Headal,C,43,S
9222,Europa,False,C/43/S,TRAPPIST-1e,40.0,False,0.0,10.0,0.0,4.0,6119.0,Nesch Pokematic,C,43,S
9223,Mars,False,F/214/S,TRAPPIST-1e,36.0,True,43.0,314.0,352.0,732.0,3.0,Grants Flie,F,214,S
9224,Mars,True,F/214/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Gal Flie,F,214,S
9225,Earth,False,G/168/P,PSO J318.5-22,19.0,False,0.0,451.96167494677076,2329.0,0.0,1.0,Keitha Mcgoway,G,168,P
9226,Earth,True,G/169/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Maril Monroellynn,G,169,P
9227,Europa,True,C/44/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Sabih Dighty,C,44,S
9228,Earth,True,C/44/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Keidhma Dighty,C,44,S
9229,Europa,False,C/44/S,55 Cancri e,52.0,False,0.0,225.0,0.0,1624.0,49.0,Alphain Dighty,C,44,S
9230,Earth,False,F/230/P,TRAPPIST-1e,22.0,False,555.0,16.0,181.0,0.0,24.0,Lorey Torrez,F,230,P
9231,Earth,True,G/170/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Analdy Torrez,G,170,P
9232,Mars,True,F/215/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Heales Hoche,F,215,S
9233,Europa,True,B/41/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Ankabit Wassid,B,41,P
9234,Europa,True,B/41/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Arion Wassid,B,41,P
9235,Europa,True,B/44/S,55 Cancri e,75.0,False,0.0,0.0,0.0,0.0,0.0,Mizark Comessic,B,44,S
9236,Europa,False,B/45/S,TRAPPIST-1e,28.0,False,1371.0,1447.0,0.0,308.4769036733407,6151.0,Strali Coarswing,B,45,S
9237,Europa,False,,55 Cancri e,61.0,False,26.0,3606.0,174.90603284902085,0.0,138.0,Toperon Coarswing,,,
9238,Europa,False,B/45/S,TRAPPIST-1e,25.0,False,0.0,1039.0,12.0,4584.0,2158.0,Polari Coarswing,B,45,S
9239,Europa,False,B/45/S,55 Cancri e,21.0,False,411.0,7312.0,14.0,22.0,215.0,Sarthim Coarswing,B,45,S
9240,Europa,False,E/82/S,TRAPPIST-1e,,False,0.0,1537.0,174.90603284902085,112.0,753.0,Vindem Unings,E,82,S
9241,Europa,False,A/13/S,55 Cancri e,28.0,True,0.0,109.0,0.0,1514.0,942.0,Majora Unings,A,13,S
9242,Europa,False,E/66/P,TRAPPIST-1e,41.0,False,0.0,6523.0,0.0,13.0,0.0,Syrmion Serping,E,66,P
9243,Earth,True,G/172/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Aleen Joycerton,G,172,P
9244,Earth,False,F/216/S,55 Cancri e,28.0,False,0.0,172.0,539.0,91.0,0.0,Berly Holcompson,F,216,S
9245,Mars,False,F/231/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wheals Gele,F,231,P
9246,Mars,False,F/231/P,TRAPPIST-1e,19.0,False,775.0,0.0,1863.0,0.0,0.0,Bants Gele,F,231,P
9247,Mars,False,E/67/P,TRAPPIST-1e,22.0,False,1031.0,0.0,16.0,1.0,0.0,Quars Backo,E,67,P
9248,Mars,False,F/231/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Range Gele,F,231,P
9249,Earth,False,G/180/S,55 Cancri e,35.0,False,222.89785157787045,0.0,783.0,10.0,6.0,Joanry Delangleton,G,180,S
9250,Earth,False,F/219/S,,42.0,False,1030.0,0.0,48.0,463.0,306.7894819713431,Millia Conleydenan,F,219,S
9251,Mars,True,E/68/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Hont Vloaf,E,68,P
9252,Mars,True,E/68/P,TRAPPIST-1e,26.0,False,222.89785157787045,0.0,0.0,0.0,0.0,Chicke Vloaf,E,68,P
9253,Earth,True,G/181/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Trice Garrez,G,181,S
9254,Earth,False,G/181/S,,11.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Yolas Garrez,G,181,S
9255,Earth,True,G/181/S,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,Naomie Garrez,G,181,S
9256,Mars,False,F/234/P,TRAPPIST-1e,17.0,False,26.0,0.0,1094.0,0.0,0.0,Cowns Hocke,F,234,P
9257,Earth,False,F/220/S,TRAPPIST-1e,23.0,False,220.0,0.0,819.0,47.0,0.0,Samana Kaney,F,220,S
9258,Earth,False,E/84/S,TRAPPIST-1e,37.0,False,222.89785157787045,0.0,225.0,1.0,2170.0,Vina Harley,E,84,S
9259,Mars,True,F/222/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,308.4769036733407,0.0,Healls Betie,F,222,S
9260,Mars,False,E/85/S,TRAPPIST-1e,48.0,False,527.0,2.0,1547.0,38.0,0.0,Goldch Ane,E,85,S
9261,Earth,False,F/226/S,TRAPPIST-1e,18.0,False,18.0,0.0,1.0,449.0,307.0,Alancy Philloway,F,226,S
9262,Europa,True,C/45/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Derupethy,C,45,P
9263,Europa,False,C/45/P,TRAPPIST-1e,32.0,True,3.0,2235.0,927.0,142.0,1582.0,Rasaleh Filerst,C,45,P
9264,Europa,True,C/45/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Celeb Derupethy,C,45,P
9265,Europa,True,C/46/S,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Astorux Peraket,C,46,S
9266,Earth,False,C/46/S,55 Cancri e,55.0,False,0.0,156.0,0.0,308.4769036733407,361.0,Dyonif Peraket,C,46,S
9267,Earth,False,G/177/P,55 Cancri e,19.0,False,678.0,0.0,0.0,38.0,0.0,Eduana Hinglendez,G,177,P
9268,Mars,False,D/39/S,TRAPPIST-1e,65.0,False,1710.0,0.0,219.0,12.0,0.0,Relix Kidie,D,39,S
9269,Mars,False,F/240/P,TRAPPIST-1e,28.0,False,1789.0,0.0,597.0,0.0,120.0,Warets Panie,F,240,P
9270,Mars,False,F/240/P,TRAPPIST-1e,24.0,False,770.0,55.0,325.0,0.0,0.0,Wark Panie,F,240,P
9271,Europa,True,C/47/S,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Acceleb Alutorody,C,47,S
9272,Europa,False,D/40/S,TRAPPIST-1e,67.0,False,0.0,4099.0,169.0,221.0,5815.0,Majoth Fairdised,D,40,S
9273,Europa,False,D/40/S,TRAPPIST-1e,34.0,False,0.0,3533.0,0.0,757.0,34.0,Tope Fairdised,D,40,S
9274,Mars,False,E/74/P,TRAPPIST-1e,23.0,False,1459.0,0.0,608.0,0.0,14.0,Choney Empie,E,74,P
9275,Earth,False,E/75/P,TRAPPIST-1e,26.0,False,0.0,0.0,995.0,2.0,0.0,,E,75,P
9276,Earth,False,F/231/S,TRAPPIST-1e,28.0,False,0.0,0.0,260.0,1149.0,0.0,Shard Antoshipson,F,231,S
9277,Earth,False,G/185/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Gayla River,G,185,S
9278,Earth,False,G/185/S,55 Cancri e,1.0,False,0.0,0.0,0.0,308.4769036733407,0.0,Bettie River,G,185,S
9279,Earth,True,G/185/S,TRAPPIST-1e,1.0,False,0.0,451.96167494677076,0.0,0.0,0.0,Sus River,G,185,S
9280,Earth,False,E/86/S,TRAPPIST-1e,58.0,False,0.0,5.0,174.90603284902085,0.0,2.0,Willah River,E,86,S
9281,Europa,False,C/47/P,TRAPPIST-1e,59.0,False,0.0,24.0,0.0,1824.0,1742.0,Arraiam Aloquinght,C,47,P
9282,Europa,False,C/47/P,TRAPPIST-1e,54.0,False,48.0,2650.0,0.0,424.0,1031.0,Mimosam Aloquinght,C,47,P
9283,Europa,False,D/41/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elebola Droning,D,41,S
9284,Europa,True,D/41/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Astrah Droning,D,41,S
9285,Europa,False,B/52/S,55 Cancri e,19.0,False,0.0,498.0,0.0,10.0,2882.0,Meram Meteet,B,52,S
9286,Europa,True,B/52/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,B,52,S
9287,Mars,True,F/233/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Kink Chene,F,233,S
9288,Mars,False,D/42/S,TRAPPIST-1e,17.0,False,222.89785157787045,583.0,2936.0,0.0,0.0,Wat Chene,D,42,S
9289,Mars,True,F/234/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Scers Flaie,F,234,S
9290,Mars,True,F/234/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Slose Flaie,F,234,S
9291,Europa,True,E/88/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Anchib Spedlybood,E,88,S
9292,Earth,False,F/247/P,TRAPPIST-1e,32.0,False,0.0,451.96167494677076,777.0,1.0,0.0,Briane Leeves,F,247,P
9293,Earth,False,F/248/P,TRAPPIST-1e,13.0,False,539.0,101.0,0.0,0.0,41.0,Troyce Kellson,F,248,P
9294,Mars,True,F/249/P,,18.0,False,0.0,0.0,0.0,0.0,0.0,Blues Shcad,F,249,P
9295,Earth,True,G/190/S,,16.0,False,0.0,0.0,0.0,0.0,0.0,Bobina Schmondez,G,190,S
9296,Mars,True,F/250/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Ses Conie,F,250,P
9297,Earth,False,F/251/P,TRAPPIST-1e,27.0,False,0.0,610.0,0.0,948.0,0.0,Briany Deckley,F,251,P
9298,Mars,True,D/43/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Row Steen,D,43,S
9299,Earth,False,E/90/S,55 Cancri e,32.0,False,0.0,0.0,8.0,1612.0,0.0,Allara Loverceson,E,90,S
9300,Earth,False,E/91/S,TRAPPIST-1e,23.0,False,72.0,0.0,0.0,910.0,0.0,Virgie Rushing,E,91,S
9301,Europa,True,C/51/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Thaldah Nairing,C,51,S
9302,Europa,True,C/51/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Atino Nairing,C,51,S
9303,Europa,False,C/51/S,TRAPPIST-1e,41.0,False,0.0,297.0,8292.0,601.0,275.0,Alraixa Nairing,C,51,S
9304,Europa,False,C/51/S,TRAPPIST-1e,20.0,False,0.0,2081.0,0.0,3.0,79.0,Askedus Nairing,C,51,S
9305,Earth,False,G/187/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Johna Wilderssen,G,187,P
9306,Earth,False,F/252/P,55 Cancri e,13.0,False,501.0,287.0,0.0,7.0,2.0,Garlie Wilderssen,F,252,P
9307,Earth,True,G/188/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Dannie Fredersend,G,188,P
9308,Mars,False,F/245/S,TRAPPIST-1e,13.0,False,1363.0,259.0,75.0,0.0,0.0,Mins Prist,F,245,S
9309,Mars,True,F/253/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Chonts Backo,F,253,P
9310,Europa,False,B/54/S,55 Cancri e,,False,0.0,6860.0,1.0,131.0,27.0,Majorab Platch,B,54,S
9311,Earth,False,G/192/S,55 Cancri e,32.0,False,1.0,0.0,0.0,636.0,172.0,Shany Coopelandez,G,192,S
9312,Earth,False,F/255/P,TRAPPIST-1e,24.0,False,3.0,53.0,4.0,0.0,656.0,Carly Mirezavis,F,255,P
9313,Mars,False,E/93/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Toal Dutte,E,93,S
9314,Earth,False,F/256/P,TRAPPIST-1e,24.0,False,673.0,0.0,65.0,308.4769036733407,0.0,Juane Burnerez,F,256,P
9315,Mars,False,F/249/S,TRAPPIST-1e,34.0,False,987.0,0.0,54.0,200.0,0.0,Skunch Bush,F,249,S
9316,Earth,False,F/262/P,PSO J318.5-22,26.0,False,153.0,1.0,0.0,0.0,538.0,Glasey Folemonley,F,262,P
9317,Earth,False,F/263/P,TRAPPIST-1e,22.0,False,0.0,0.0,2438.0,22.0,26.0,Mistie Langatein,F,263,P
9318,Earth,False,G/196/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Julies Kenzierry,G,196,S
9319,Earth,False,G/197/S,,28.0,False,124.0,328.0,423.0,17.0,36.0,Lyde Logannon,G,197,S
9320,Earth,True,G/197/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Chael Logannon,G,197,S
9321,Earth,True,G/197/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Ronard Logannon,G,197,S
9322,Earth,False,F/252/S,TRAPPIST-1e,29.0,False,222.89785157787045,0.0,430.0,6.0,0.0,Nathy Howenters,F,252,S
9323,Earth,False,F/253/S,TRAPPIST-1e,17.0,False,97.0,1882.0,7.0,0.0,32.0,Erine Brooke,F,253,S
9324,Earth,False,E/83/P,TRAPPIST-1e,18.0,False,39.0,653.0,92.0,0.0,6.0,Terrie Castannison,E,83,P
9325,Earth,False,F/254/S,PSO J318.5-22,35.0,False,9.0,0.0,0.0,1446.0,0.0,Bonyam Nichoan,F,254,S
9326,Earth,False,G/198/S,TRAPPIST-1e,42.0,False,99.0,806.0,0.0,0.0,2.0,Thery Watsongley,G,198,S
9327,Mars,True,F/255/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,All Hotty,F,255,S
9328,Europa,False,A/11/P,TRAPPIST-1e,42.0,False,13.0,2983.0,0.0,0.0,3311.0,Polar Couseced,A,11,P
9329,Europa,False,A/11/P,TRAPPIST-1e,33.0,False,0.0,139.0,1.0,1707.0,341.0,Geonon Couseced,A,11,P
9330,Earth,True,G/195/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Miken Brenney,G,195,P
9331,Earth,True,G/195/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Derine Brenney,G,195,P
9332,Earth,True,G/195/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Stenny Brenney,G,195,P
9333,Mars,True,E/96/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Rail Gine,E,96,S
9334,Mars,True,F/256/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Swal Gine,F,256,S
9335,Mars,False,F/256/S,TRAPPIST-1e,26.0,False,2246.0,0.0,332.0,17.0,8.0,Trise Gine,F,256,S
9336,Mars,False,E/96/S,TRAPPIST-1e,42.0,False,26.0,0.0,842.0,430.0,0.0,Zelowl Gine,E,96,S
9337,Earth,True,G/197/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Tin Browlerson,G,197,P
9338,Mars,False,F/268/P,TRAPPIST-1e,32.0,False,1006.0,0.0,372.0,126.0,0.0,Wer Emead,F,268,P
9339,Earth,False,F/270/P,TRAPPIST-1e,23.0,False,0.0,38.0,0.0,337.0,448.0,Joanie Caineson,F,270,P
9340,Europa,True,C/51/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Shamak Ineart,C,51,P
9341,Europa,True,C/51/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Proxima Ineart,C,51,P
9342,Earth,True,G/202/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Pristy Booness,G,202,S
9343,Earth,False,G/204/S,TRAPPIST-1e,,False,0.0,306.0,1.0,602.0,0.0,Winia Brooke,G,204,S
9344,Earth,True,G/204/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,308.4769036733407,0.0,Hery Brooke,G,204,S
9345,Earth,False,G/204/S,55 Cancri e,13.0,False,0.0,474.0,0.0,0.0,0.0,Janne Brooke,G,204,S
9346,Europa,False,A/12/P,TRAPPIST-1e,33.0,False,3.0,977.0,0.0,1908.0,7557.0,Kabiak Daterle,A,12,P
9347,Europa,False,A/12/P,,47.0,False,0.0,4192.0,888.0,901.0,2.0,Furudah Daterle,A,12,P
9348,Europa,False,A/12/P,55 Cancri e,27.0,False,2201.0,461.0,0.0,251.0,159.0,Winon Daterle,A,12,P
9349,Earth,False,F/259/S,PSO J318.5-22,18.0,False,34.0,451.96167494677076,0.0,1.0,611.0,Elson Saley,F,259,S
9350,Earth,False,G/201/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,308.4769036733407,0.0,Lillen Josesh,G,201,P
9351,Earth,True,G/205/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Naomie Lowelliott,G,205,S
9352,Earth,True,G/205/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Toniel Lowelliott,G,205,S
9353,Mars,False,F/263/S,55 Cancri e,23.0,False,1242.0,26.0,0.0,19.0,0.0,Honjay Saste,F,263,S
9354,Mars,False,E/99/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Beals Seen,E,99,S
9355,Mars,True,F/263/S,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Ritars Seen,F,263,S
9356,Mars,False,D/47/S,TRAPPIST-1e,20.0,False,89.0,0.0,2620.0,0.0,0.0,Oatch Saste,D,47,S
9357,Mars,True,F/263/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Clus Saste,F,263,S
9358,Mars,True,F/263/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Mose Seen,F,263,S
9359,Mars,False,F/263/S,TRAPPIST-1e,21.0,False,23.0,0.0,1247.0,17.0,1.0,Lakes Saste,F,263,S
9360,Mars,True,F/273/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Kies Pate,F,273,P
9361,Mars,False,E/84/P,TRAPPIST-1e,25.0,False,807.0,168.0,45.0,0.0,0.0,Chid Pate,E,84,P
9362,Earth,False,G/204/P,TRAPPIST-1e,28.0,False,0.0,171.0,174.90603284902085,0.0,280.0,Essara Mcfaddenson,G,204,P
9363,Mars,True,F/264/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Pus Sche,F,264,S
9364,Mars,False,E/101/S,TRAPPIST-1e,56.0,False,936.0,0.0,363.0,0.0,0.0,Herms Sche,E,101,S
9365,Earth,False,G/205/P,TRAPPIST-1e,36.0,False,63.0,556.0,0.0,192.0,0.0,Garion Flowensley,G,205,P
9366,Earth,False,F/266/S,PSO J318.5-22,20.0,False,1018.0,0.0,0.0,201.0,11.0,Sandie Coxterez,F,266,S
9367,Earth,False,F/266/S,TRAPPIST-1e,50.0,False,90.0,681.0,10.0,0.0,22.0,Kell Coxterez,F,266,S
9368,Earth,True,G/207/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Joycey Rosalanenn,G,207,P
9369,Earth,False,F/274/P,TRAPPIST-1e,34.0,False,10.0,900.0,0.0,23.0,0.0,Gwenda Brownings,F,274,P
9370,Earth,True,G/209/P,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,Debony Ocherman,G,209,P
9371,Earth,False,G/209/P,TRAPPIST-1e,20.0,False,0.0,1822.0,0.0,0.0,6.0,,G,209,P
9372,Earth,True,G/210/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Thery Cobson,G,210,P
9373,Earth,False,E/103/S,TRAPPIST-1e,25.0,False,2.0,145.0,830.0,14.0,1.0,Nelsie Woody,E,103,S
9374,Europa,True,B/59/S,55 Cancri e,25.0,True,0.0,0.0,0.0,0.0,0.0,Dhenah Beling,B,59,S
9375,Earth,True,G/211/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Eddiey Boyersons,G,211,S
9376,Europa,False,B/46/P,TRAPPIST-1e,42.0,False,0.0,2799.0,23.0,151.0,1260.0,Menchah Horbox,B,46,P
9377,Earth,True,G/213/S,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,Elson Gregordy,G,213,S
9378,Earth,False,F/277/P,TRAPPIST-1e,23.0,False,212.0,832.0,363.0,35.0,0.0,Charry Mclarseney,F,277,P
9379,Mars,False,E/87/P,TRAPPIST-1e,,False,133.0,0.0,1166.0,0.0,0.0,Mites Sache,E,87,P
9380,Mars,False,D/50/S,TRAPPIST-1e,39.0,True,2012.0,38.0,1274.0,0.0,0.0,Crick Soun,D,50,S
9381,Mars,True,E/107/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Rosts Soun,E,107,S
9382,Earth,False,E/88/P,TRAPPIST-1e,23.0,False,0.0,1589.0,0.0,0.0,50.0,Allie Hammonton,E,88,P
9383,Earth,False,F/281/P,TRAPPIST-1e,46.0,False,0.0,550.0,346.0,6.0,0.0,Lillia Georgasey,F,281,P
9384,Europa,True,A/15/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Naslon Qualelfic,A,15,S
9385,Europa,False,A/15/S,TRAPPIST-1e,37.0,False,45.0,17.0,213.0,3183.0,161.0,Tabdhib Qualelfic,A,15,S
9386,Europa,False,A/15/S,55 Cancri e,48.0,False,58.0,105.0,0.0,7536.0,103.0,Grasath Qualelfic,A,15,S
9387,Mars,False,F/276/S,TRAPPIST-1e,28.0,False,300.0,0.0,741.0,0.0,0.0,Flynx Frasp,F,276,S
9388,Mars,False,F/277/S,TRAPPIST-1e,38.0,False,473.0,0.0,871.0,2.0,0.0,Mars Graie,F,277,S
9389,Mars,False,D/51/S,TRAPPIST-1e,31.0,False,2565.0,9.0,4.0,0.0,0.0,Chees Graie,D,51,S
9390,Earth,False,F/278/S,TRAPPIST-1e,35.0,False,18.0,4.0,926.0,0.0,0.0,Coren Yatters,F,278,S
9391,Earth,False,G/224/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,422.0,351.0,Alfrey Hodes,G,224,P
9392,Earth,False,F/284/P,TRAPPIST-1e,29.0,False,34.0,260.0,24.0,485.0,0.0,,F,284,P
9393,Earth,False,G/226/P,TRAPPIST-1e,19.0,False,0.0,174.0,0.0,490.0,10.0,Lanedy Prickmantes,G,226,P
9394,Earth,False,G/228/P,TRAPPIST-1e,,False,20.0,571.0,0.0,36.0,0.0,Mabley Yorkland,G,228,P
9395,Mars,False,E/90/P,TRAPPIST-1e,44.0,False,1042.0,0.0,5.0,1.0,0.0,Forms Shbre,E,90,P
9396,Earth,False,G/222/S,TRAPPIST-1e,59.0,False,1.0,1.0,0.0,771.0,0.0,Deanne Cardsay,G,222,S
9397,Earth,False,F/281/S,55 Cancri e,23.0,False,183.0,36.0,0.0,0.0,419.0,Brada Acobsond,F,281,S
9398,Earth,False,G/232/P,PSO J318.5-22,48.0,False,2.0,0.0,0.0,783.0,0.0,Aliedy Combson,G,232,P
9399,Earth,True,G/225/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Doryn Raney,G,225,S
9400,Earth,False,G/234/P,TRAPPIST-1e,15.0,False,0.0,628.0,0.0,0.0,0.0,Karia Nasquez,G,234,P
9401,Mars,False,F/283/S,TRAPPIST-1e,30.0,False,799.0,0.0,98.0,40.0,661.0,Fal Chité,F,283,S
9402,Mars,False,F/283/S,TRAPPIST-1e,20.0,False,679.0,35.0,1090.0,50.0,0.0,Flys Chité,F,283,S
9403,Earth,True,G/235/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Julin Rasmussony,G,235,P
9404,Earth,False,G/226/S,,6.0,False,0.0,0.0,0.0,0.0,0.0,Reneen Morez,G,226,S
9405,Earth,True,G/226/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Morez,G,226,S
9406,Earth,False,,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Erina Bradamss,,,
9407,Earth,False,G/226/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Bradamss,G,226,S
9408,Earth,True,G/226/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Kentha Morez,G,226,S
9409,Earth,True,G/236/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Kimena Dillips,G,236,P
9410,Earth,False,F/286/P,TRAPPIST-1e,43.0,False,41.0,0.0,0.0,0.0,570.0,Cline Valezaley,F,286,P
9411,Earth,False,G/237/P,TRAPPIST-1e,73.0,False,5.0,0.0,0.0,568.0,55.0,Jarena Valezaley,G,237,P
9412,Earth,False,F/288/P,TRAPPIST-1e,48.0,False,0.0,2.0,774.0,0.0,95.0,Thel Ramoran,F,288,P
9413,Earth,False,G/227/S,55 Cancri e,24.0,False,515.0,16.0,0.0,76.0,106.0,Heremy Cleachrand,G,227,S
9414,Europa,False,B/48/P,TRAPPIST-1e,20.0,False,987.0,3691.0,0.0,0.0,796.0,Tarf Preeldy,B,48,P
9415,Europa,False,B/48/P,TRAPPIST-1e,17.0,False,1.0,1598.0,0.0,7498.0,0.0,Shabih Preeldy,B,48,P
9416,Earth,True,G/238/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Melia Dicksons,G,238,P
9417,Mars,True,F/284/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Prish Bancy,F,284,S
9418,Earth,False,E/92/P,PSO J318.5-22,54.0,False,240.0,0.0,629.0,0.0,0.0,Aude Brownson,E,92,P
9419,Earth,True,G/228/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Randa Tuckers,G,228,S
9420,Earth,True,G/239/P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Shally Knoxtones,G,239,P
9421,Earth,False,G/239/P,TRAPPIST-1e,20.0,False,0.0,619.0,165.0,0.0,0.0,Katiey Knoxtones,G,239,P
9422,Europa,False,C/57/S,55 Cancri e,54.0,False,1.0,695.0,174.90603284902085,522.0,7382.0,Zedasim Aneetle,C,57,S
9423,Europa,False,C/57/S,55 Cancri e,73.0,False,22.0,30.0,0.0,1616.0,103.0,Algrafi Aneetle,C,57,S
9424,Earth,False,F/286/S,55 Cancri e,17.0,False,583.0,1.0,0.0,0.0,6.0,Eilace Leblanchez,F,286,S
9425,Earth,False,,TRAPPIST-1e,21.0,False,0.0,0.0,18.0,758.0,0.0,Wenise Dukertyler,,,
9426,Earth,True,G/241/P,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Elancy Dukertyler,G,241,P
9427,Earth,True,G/242/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Estine Scottney,G,242,P
9428,Mars,True,F/294/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Chios Chmad,F,294,P
